,0,1,2,3,4
2604,18,229039.23,208,1347,517
2605,4,42811.1,887,577,0
2606,6,164320.0,54,1301,6
2607,4,25735.75,887,577,0
2608,2,505.98,866,866,2
2609,4,1540.8,120,577,1
2610,1,23.54,770,770,0
2611,3,10916.61,1472,1472,3
2612,5,5330.0,450,450,2
2613,2,2779.19,905,577,0
2614,2,104.94,1057,1057,0
2615,4,26249.58,307,1347,5
2616,2,40640.0,887,577,0
2617,1,2930.41,141,141,0
2618,1,25.24,528,528,0
2619,3,41400.0,1224,1224,1
2620,2,2464.97,839,577,0
2621,1,14.74,1446,1446,0
2622,3,80.99,578,578,0
2623,2,162,450,450,0
2624,2,2127.11,247,247,0
2625,6,31175.6,626,626,5
2626,1,2070.0,476,476,0
2627,3,9250.0,120,577,2
2628,6,47244.28,779,544,6
2629,14,639581.25,373,1277,23
2630,1,32.37,237,237,0
2631,5,4166.45,307,1347,0
2632,7,24069.0,1368,1368,12
2633,2,70.76,616,616,0
2634,1,160.35,249,1012,0
2635,7,76580.0,284,273,12
2636,1,58.75,940,940,0
2637,5,339.45,40,577,8
2638,4,259,243,213,0
2639,5,14796.54,1347,1347,5
2640,16,84454.03,536,536,19
2641,1,55.12,1267,1267,0
2642,2,101.84,612,577,0
2643,7,2080.05,51,51,8
2644,3,22671.12,208,1347,3
2645,4,76350.22,1472,1472,1
2646,1,94.83,221,221,0
2647,4,46304.2,887,577,3
2648,1,701.31,809,809,0
2649,16,37500.0,304,304,10
2650,25,375564.18,1124,1124,315
2651,3,75.49,715,577,1
2652,3,19272.6,887,577,0
2653,1,16.05,1011,1011,0
2654,2,8252.41,961,961,0
2655,7,166400.0,938,938,25
2656,4,10919.3,1042,577,0
2657,2,1644.0,1039,1039,0
2658,3,350.31,1579,1579,1
2659,2,288,1524,1524,0
2660,7,124999.02,1472,577,9
2661,5,96450.0,1148,1148,2
2662,10,60485.0,722,577,660
2663,5,27492.0,1082,577,3
2664,4,4000.0,1476,1106,1
2665,5,11500.0,888,888,7
2666,4,12000.0,120,577,1
2667,6,1500.0,598,598,1
2668,9,561900.0,710,710,9
2669,4,3371.63,1471,1471,6
2670,1,181.94,1426,1426,0
2671,4,65608.0,1347,1347,5
2672,4,40000.0,1333,1333,11
2673,1,586.27,1062,1062,0
2674,10,528162.0,1124,1124,10
2675,5,129810.0,381,381,7
2676,22,800000.0,1571,1571,285
2677,2,51.75,861,861,0
2678,15,422493.0,120,577,4
2679,7,669.24,1174,577,7
2680,2,567.41,533,533,0
2681,2,3815.56,154,154,1
2682,4,106881.68,1224,1224,3
2683,7,494050.0,603,577,11
2684,12,72172.94,1123,1123,2
2685,5,48000.0,141,577,6
2686,4,23090.88,208,1347,8
2687,4,207.32,1544,1544,1
2688,10,240000.0,373,198,18
2689,14,561461.0,286,286,5
2690,2,2751.1,887,577,0
2691,1,71.24,1325,1325,0
2692,3,669.24,673,577,2
2693,2,233.39,1040,577,1
2694,2,129.97,887,577,0
2695,3,46867.81,961,961,0
2696,3,3414.0,887,577,0
2697,2,5964.75,887,577,1
2698,5,3941.67,120,577,2
2699,3,12512.47,120,577,1
2700,14,392104.0,306,306,321
2701,4,92857.6,887,577,0
2702,5,144.53,1234,577,12
2703,1,2424.0,1134,1134,0
2704,4,97660.92,120,577,0
2705,8,83257.0,633,633,19
2706,3,334.62,1242,577,5
2707,1,127.99,346,346,0
2708,2,218.09,1004,1004,0
2709,5,2137.99,208,1347,11
2710,1,128.17,492,492,0
2711,3,39686.4,544,544,0
2712,5,32200.0,565,273,0
2713,6,8235.84,1549,577,2
2714,2,669.24,1208,577,5
2715,2,3444.0,1315,1315,0
2716,5,4220.72,81,1123,7
2717,6,53725.0,356,577,9
2718,4,8045.0,1515,1515,3
2719,3,4588.8,887,577,0
2720,2,2519.03,887,577,3
2721,1,150.16,160,160,6
2722,3,334.62,649,577,0
2723,4,2336.4,1367,1347,0
2724,2,214.75,543,543,0
2725,4,5263.0,882,577,3
2726,8,21053.88,1549,1549,18
2727,8,80068.5,565,273,3
2728,4,9234.0,1278,533,0
2729,22,258312.98,993,1123,28
2730,3,4047.78,141,1123,1
2731,4,647.5,1297,1297,1
2732,8,9162.58,1315,1315,13
2733,3,334.62,1578,577,0
2734,3,6477.4,1472,1472,1
2735,2,5049.95,887,577,1
2736,3,397.08,888,577,1
2737,10,207830.0,839,1442,5
2738,1,233.82,1517,1517,0
2739,3,64144.8,887,577,0
2740,3,7625.0,871,871,1
2741,2,38.84,278,278,0
2742,1,16.59,385,385,0
2743,11,48850.8,247,247,10
2744,4,117.41,728,728,0
2745,3,83655.84,938,938,2
2746,3,334.62,781,577,0
2747,1,152.5,908,908,0
2748,2,152.8,887,577,0
2749,26,9750.0,1253,751,36
2750,3,6000.0,1182,1182,1
2751,5,280000.0,1224,1224,4
2752,4,19451.48,208,1347,0
2753,3,19606.4,470,470,0
2754,3,966,1062,1062,1
2755,4,334.62,1435,577,7
2756,31,573942.0,284,144,83
2757,3,10397.64,887,577,1
2758,4,299.35,1060,1060,2
2759,3,538.9,1472,1472,4
2760,9,2281678.95,120,577,18
2761,8,27940.0,18,18,0
2762,2,8006.25,887,577,0
2763,4,138.32,1239,1239,1
2764,6,38750.0,1259,1259,5
2765,2,8438.55,887,577,0
2766,4,4550.82,1542,273,3
2767,2,34.69,8,8,0
2768,2,50499.5,887,577,1
2769,3,8375.0,181,181,104
2770,2,3093.94,1268,577,1
2771,2,98932.68,887,577,0
2772,7,3814.02,154,154,16
2773,1,2852.55,476,476,0
2774,5,15.96,120,577,2
2775,3,6839.2,1211,577,0
2776,3,24163.65,208,1347,1
2777,22,58160.14,1549,1549,122
2778,2,12251.5,887,577,0
2779,8,140000.0,1082,577,2
2780,6,118.41,1571,577,7
2781,2,140.95,1571,1571,0
2782,1,65.56,508,508,0
2783,2,6359.66,527,577,1
2784,1,176.7,1062,1062,0
2785,7,145530.0,680,680,7
2786,1,42.15,775,775,0
2787,4,4624.0,1458,1458,2
2788,4,42250.0,813,615,13
2789,3,260.07,199,199,0
2790,8,1993.0,544,544,13
2791,1,60,503,503,0
2792,6,2125.0,1062,1062,19
2793,7,3124.15,1339,577,7
2794,14,3816905.0,1040,577,28
2795,5,1416.0,1347,1347,1
2796,5,59.62,132,132,1
2797,4,32756.2,887,577,0
2798,2,88993.8,887,577,1
2799,15,278139.74,1347,1347,6
2800,3,10800.0,14,14,0
2801,5,135000.0,1110,1110,10
2802,4,849.05,735,577,1
2803,7,9439.62,476,476,0
2804,13,50000.0,1040,1224,29
2805,4,2999.7,57,577,0
2806,9,227400.0,849,925,120
2807,4,18994.55,887,577,0
2808,4,334.62,1176,577,7
2809,2,354.93,1319,577,0
2810,3,129.12,395,395,1
2811,1,544.79,627,627,0
2812,1,206.42,1091,1091,0
2813,1,232.77,935,935,0
2814,3,14141.52,1220,1220,1
2815,2,34.54,1497,1497,0
2816,1,408.16,1072,1072,0
2817,3,20678.4,1063,1063,0
2818,3,95.2,1045,577,12
2819,3,870.18,887,577,1
2820,11,104000.0,39,39,12
2821,3,334.62,858,577,27
2822,20,57553.7,544,544,27
2823,1,29.04,133,133,0
2824,4,8923.32,396,577,1
2825,6,169700.0,57,577,2
2826,1,25.55,771,771,0
2827,13,148262.4,953,953,5
2828,8,50000.0,1220,1220,8
2829,4,75.86,409,409,1
2830,2,1129.9,827,577,0
2831,1,1350.01,1041,1041,0
2832,9,2284380.0,1215,1215,64
2833,4,21688.4,887,577,0
2834,11,5556.32,1123,1123,4
2835,3,112.67,807,807,3
2836,8,353458.0,1563,1563,8
2837,3,24.27,1298,1298,0
2838,3,10201.6,887,577,0
2839,24,1761610.0,833,443,330
2840,3,149.12,1249,577,2
2841,4,543.08,1497,1497,1
2842,3,334.62,1001,577,0
2843,2,222.44,923,923,0
2844,4,8243.0,957,957,2
2845,9,59142.5,544,544,2
2846,1,234.45,1417,1417,0
2847,1,61.59,1203,1203,0
2848,4,8082.07,830,830,0
2849,6,275.13,1376,1376,1
2850,4,127544.0,306,306,0
2851,1,293.3,1258,1258,0
2852,25,222000.0,45,1304,213
2853,3,4349.25,1235,577,10
2854,1,35.81,133,133,0
2855,5,119780.0,51,51,7
2856,2,3179.83,854,577,0
2857,9,221900.0,1040,1224,22
2858,3,1500.6,1092,1092,0
2859,12,270600.0,827,827,7
2860,2,640.17,547,577,0
2861,8,377000.0,591,591,24
2862,3,155.86,1056,1056,1
2863,3,331.63,120,577,1
2864,3,665.66,1534,577,1
2865,1,43.97,160,160,0
2866,4,2630.0,851,577,1
2867,3,89905.72,1169,1169,2
2868,3,334.62,527,577,0
2869,4,20000.0,888,888,1
2870,2,6574.1,887,577,0
2871,2,200.46,1096,1096,1
2872,2,11460.0,887,577,0
2873,3,17355.2,1123,1123,1
2874,3,334.62,1049,577,2
2875,15,98342.0,146,146,11
2876,1,237.24,228,228,0
2877,2,3093.94,1272,577,0
2878,3,27.49,1087,1087,0
2879,8,128475.5,247,247,3
2880,3,206.48,648,577,0
2881,3,1539.42,650,577,2
2882,4,226.31,582,577,1
2883,1,98.4,1293,1293,0
2884,1,34,630,630,0
2885,2,10839.0,1124,1124,0
2886,2,99.52,1465,1465,0
2887,11,43530.0,1566,925,3
2888,4,6750.0,803,803,10
2889,2,1936.57,887,577,0
2890,3,402.07,760,577,4
2891,2,339.9,560,560,1
2892,1,281.18,745,745,0
2893,2,2050.0,961,961,0
2894,5,28678.0,141,1123,0
2895,6,15091.72,1123,1123,2
2896,4,26303.95,1472,1472,1
2897,11,155842.37,1224,1224,5
2898,16,213850.3,985,544,14
2899,3,1784.0,887,577,1
2900,5,19121.88,1549,1549,1
2901,2,75.49,1211,577,2
2902,4,83065.5,1347,1347,3
2903,9,52500.0,1148,1148,10
2904,4,869.22,970,970,3
2905,1,36.85,1446,1446,0
2906,3,40050.0,1224,1224,5
2907,2,885.6,1211,577,2
2908,3,36575.82,887,577,4
2909,6,135000.41,975,577,7
2910,7,14000.0,1082,577,1
2911,1,130.1,557,557,0
2912,3,1452.5,887,577,0
2913,3,10159.8,208,1347,1
2914,6,5357.06,1123,1123,9
2915,5,30000.0,1082,577,4
2916,5,620.78,1373,1373,3
2917,2,21090.6,887,577,3
2918,3,86.38,127,577,8
2919,19,47306.0,827,577,3
2920,2,3093.94,74,577,0
2921,6,699.98,456,577,3
2922,2,118.77,517,517,0
2923,2,16.88,348,348,0
2924,4,6400.0,273,273,6
2925,5,19447.5,887,577,1
2926,4,334.62,360,577,1
2927,1,425.8,1062,1062,0
2928,4,22500.0,1500,1382,2
2929,1,47.3,133,133,0
2930,4,389.86,887,577,0
2931,2,3322.3,887,577,0
2932,9,44166.94,307,1347,3
2933,7,49999.0,1124,1124,12
2934,6,48890.0,581,273,3
2935,5,63.12,1585,1585,1
2936,4,12994.56,1549,1549,0
2937,6,462000.0,1563,1563,4
2938,3,258.94,274,274,0
2939,15,49810.0,1220,1220,8
2940,12,47376.0,208,1347,278
2941,4,30625.0,1321,577,0
2942,4,38.52,559,577,1
2943,3,334.62,602,577,2
2944,7,3614.36,1472,1472,4
2945,19,148200.0,1521,338,193
2946,4,1672.2,1543,577,1
2947,10,120000.0,1217,1217,10
2948,1,163.79,156,156,0
2949,4,387,248,577,0
2950,1,81.2,1522,1522,0
2951,6,205920.0,1153,1110,16
2952,4,9000.0,120,577,3
2953,3,258.6,1265,577,11
2954,2,34904.0,887,577,0
2955,2,200,938,938,0
2956,1,231.13,204,204,0
2957,7,116756.85,304,304,15
2958,9,204223.25,178,178,28
2959,3,254,887,577,1
2960,1,824.46,502,502,0
2961,6,25500.0,1072,1072,2
2962,10,36709.8,1213,1213,6
2963,20,326700.0,603,577,190
2964,4,7529.93,1123,1123,1
2965,3,337.33,1460,1460,0
2966,3,14897.9,1123,1123,0
2967,6,27847.95,887,577,7
2968,14,4242.31,980,1123,7
2969,5,613.99,312,312,3
2970,2,152.76,887,577,0
2971,4,19966.97,832,55,1
2972,2,765.42,887,577,1
2973,5,15793.98,178,178,5
2974,4,334.62,1111,577,9
2975,2,104.32,1319,577,0
2976,5,7925.5,1515,1515,6
2977,3,3594.43,470,470,0
2978,4,7800.0,1259,1259,0
2979,2,814.58,247,247,0
2980,4,367.97,409,409,0
2981,16,60000.0,120,577,3
2982,2,610.46,552,552,3
2983,7,311336.79,247,247,10
2984,5,1575.91,1424,1424,0
2985,3,1015.0,1025,1025,1
2986,3,12866.0,325,325,0
2987,1,106.02,1062,1062,0
2988,3,23789.55,887,577,1
2989,3,6640.06,208,1347,3
2990,1,155.6,1421,1421,0
2991,12,22563.92,671,671,10
2992,4,555.07,1472,1472,2
2993,11,300000.0,1570,1570,11
2994,4,55753.18,680,680,1
2995,4,2858.37,1515,577,0
2996,2,383.06,527,577,0
2997,1,39.83,1122,1122,0
2998,3,1294.0,887,577,0
2999,4,334.62,527,577,3
3000,5,26996.11,1347,1347,224
3001,15,15000.0,828,198,53
3002,16,283760.0,938,938,130
3003,2,2865.72,887,577,0
3004,4,23.94,957,577,1
3005,3,299.86,1465,1465,0
3006,12,278000.0,849,700,14
3007,2,7484.62,1124,1124,0
3008,5,45045.25,1347,1347,4
3009,1,71.96,1551,1551,0
3010,4,1789.42,582,577,2
3011,3,752.25,247,247,2
3012,3,2500.0,1123,1123,1
3013,4,10000.0,81,273,2
3014,4,817.91,248,248,1
3015,1,154.56,866,866,0
3016,2,3455.28,379,577,0
3017,5,17244.36,393,577,1
3018,6,1645.59,450,577,1
3019,2,2375.44,1155,1155,0
3020,7,6003.4,887,577,1
3021,2,14135.75,887,577,0
3022,1,74.84,229,229,0
3023,5,241704.0,68,68,17
3024,2,8087.16,887,577,0
3025,11,127500.0,984,984,6
3026,7,348025.0,827,827,6
3027,2,170.29,557,557,1
3028,4,47.57,420,577,10
3029,4,28990.0,273,273,6
3030,4,20090.0,247,247,1
3031,7,25250.0,134,134,4
3032,8,95434.01,208,683,9
3033,12,19093.73,1347,1347,20
3034,4,4500.0,162,1039,0
3035,8,22781.42,544,544,13
3036,12,208925.0,1110,1110,6
3037,14,27190.16,1315,1315,14
3038,4,364.92,1138,1138,3
3039,5,17244.36,1014,577,0
3040,8,10463.27,626,626,4
3041,1,47.01,1151,1151,0
3042,7,669.24,710,577,5
3043,10,231600.0,1040,1224,113
3044,5,315,1515,1515,5
3045,6,77.04,258,577,9
3046,12,5303.92,671,671,10
3047,4,10000.0,68,68,5
3048,3,708.96,964,964,3
3049,3,8347.5,827,827,0
3050,1,2682.5,1224,1224,0
3051,3,238.73,105,105,3
3052,1,99.7,1324,1324,0
3053,4,1006.84,1371,577,0
3054,2,46941.6,887,577,0
3055,4,12.84,254,577,3
3056,3,371.3,1210,577,1
3057,3,7922.8,208,1347,6
3058,7,101363.69,1169,1169,5
3059,6,59942.21,1042,577,2
3060,2,324.71,76,610,0
3061,5,108000.0,39,39,10
3062,4,95600.0,1454,1454,2
3063,9,163400.0,1543,1543,5
3064,3,334.62,1345,577,7
3065,10,45000.0,1074,1074,17
3066,6,28920.0,504,504,4
3067,3,3102.75,247,247,1
3068,1,26.56,1446,1446,0
3069,6,101122.0,1082,577,12
3070,1,5900.0,476,476,0
3071,4,253.8,1042,577,0
3072,4,31250.0,259,259,5
3073,1,48.45,1039,1039,0
3074,3,3319.84,307,1347,2
3075,12,97335.3,827,577,2
3076,3,33600.0,39,577,1
3077,1,142.18,449,449,0
3078,7,66000.0,1040,779,5
3079,8,30000.0,285,1251,3
3080,3,7992.38,208,1347,7
3081,2,4552.81,544,544,0
3082,22,55909.31,247,247,645
3083,4,32.1,676,577,1
3084,10,209181.9,274,544,1
3085,1,60.82,455,455,0
3086,3,1860.46,12,12,4
3087,1,424.1,438,438,0
3088,2,486.84,723,723,0
3089,16,18500.0,179,1265,21
3090,3,43.7,1397,577,0
3091,6,370944.0,1218,1218,30
3092,4,51780.6,1042,577,0
3093,4,17378.39,208,1347,4
3094,3,609.88,268,268,0
3095,10,1352258.0,373,381,17
3096,3,70867.2,887,577,1
3097,4,13825.0,732,732,3
3098,4,13538.45,887,577,0
3099,9,30000.0,431,144,14
3100,4,319.2,120,577,0
3101,3,1491.0,1072,1072,1
3102,9,7470.0,450,450,63
3103,2,49.78,1225,1225,0
3104,4,669.24,527,577,3
3105,3,76595.65,887,577,3
3106,15,58114.52,154,154,16
3107,4,155.95,853,577,7
3108,4,69894.06,120,577,7
3109,7,39252.7,115,115,2
3110,4,669.24,272,577,4
3111,3,51441.6,887,577,1
3112,2,92.08,1515,1515,0
3113,7,16740.0,1321,1321,8
3114,2,2109.75,1315,1315,7
3115,3,12901.48,1063,1063,6
3116,2,22372.8,1075,1075,1
3117,1,1440.0,476,476,0
3118,8,27492.0,1082,577,15
3119,2,1734.8,540,577,3
3120,2,3093.94,622,577,0
3121,2,155.18,544,544,1
3122,10,133334.91,533,533,8
3123,10,150000.0,273,273,97
3124,3,371.3,879,577,1
3125,4,9000.0,813,779,7
3126,10,12800.0,442,700,15
3127,2,5438.82,1347,1347,2
3128,6,165500.0,506,506,3
3129,4,60007.45,887,577,1
3130,3,3182.63,1308,577,0
3131,4,19685.0,1155,1155,3
3132,13,492465.5,544,544,2
3133,22,388185.0,1259,1259,210
3134,2,3636.0,533,533,0
3135,2,98.99,447,447,0
3136,4,85.75,415,415,0
3137,1,408,1123,1123,0
3138,1,440.08,1473,1473,0
3139,3,94,920,920,1
3140,3,2027.74,273,273,0
3141,7,21894.87,208,1347,3
3142,3,107.07,1000,1000,1
3143,2,289.55,300,300,0
3144,3,76.91,1067,1067,0
3145,20,146816.93,307,1347,28
3146,4,3000.0,603,577,11
3147,2,3383.63,1345,577,1
3148,3,29180.1,887,577,1
3149,4,10000.0,247,247,2
3150,3,669.24,1053,577,4
3151,10,12633.67,938,938,282
3152,7,2413.32,942,577,4
3153,3,334.62,783,577,0
3154,3,705.75,1397,577,1
3155,4,958.8,1020,577,0
3156,1,69.27,124,124,0
3157,4,74721.88,1571,577,3
3158,2,5648.75,887,577,3
3159,2,3287.05,451,577,0
3160,2,7640.0,887,577,4
3161,3,124.15,1260,577,8
3162,3,279.58,523,523,0
3163,3,3460.0,938,938,1
3164,5,47738.25,565,273,2
3165,8,933542.53,1472,1472,11
3166,3,13228.99,887,577,0
3167,11,153600.0,284,198,26
3168,3,279.84,1422,1422,0
3169,16,132655.24,1472,1472,3
3170,1,181.6,948,948,0
3171,3,669.24,931,577,0
3172,4,5500.0,812,1442,1
3173,5,140000.0,1259,1259,6
3174,8,478500.0,1570,1570,3
3175,4,19712.33,274,577,0
3176,22,209802.0,1309,910,127
3177,5,155.44,515,515,0
3178,3,334.62,1498,577,3
3179,7,149600.0,938,938,16
3180,5,1556.0,827,577,0
3181,6,225131.24,1025,1025,2
3182,1,35000.0,1224,1224,0
3183,4,4113.13,208,1347,5
3184,6,43024.0,102,102,0
3185,3,40.74,606,606,0
3186,6,41072.0,690,577,2
3187,1,95.16,459,459,0
3188,22,206500.0,1563,1563,13
3189,3,70.26,861,861,1
3190,2,1050.0,1315,1315,0
3191,14,2389.53,526,577,19
3192,3,110.56,1000,1000,0
3193,8,38840.0,603,386,78
3194,5,112536.03,1347,1347,4
3195,3,171.74,86,86,0
3196,5,209.51,885,577,4
3197,12,200000.0,1357,1357,16
3198,2,10445.23,914,577,0
3199,12,375000.0,373,1216,28
3200,3,334.62,729,577,5
3201,7,4252.0,526,526,5
3202,3,362.76,1062,1062,1
3203,3,334.62,945,577,1
3204,2,2685.1,1354,577,6
3205,3,10000.0,476,476,0
3206,7,66550.0,1162,577,1
3207,4,69.99,1386,577,7
3208,2,5322.27,141,577,3
3209,6,30347.0,364,364,6
3210,3,100924.44,887,577,1
3211,19,140000.0,414,414,24
3212,4,184.23,816,816,0
3213,2,80872.35,887,577,0
3214,10,72,544,544,6
3215,3,334.62,1358,577,0
3216,3,2840.19,1361,577,0
3217,7,6938.58,1472,1472,4
3218,2,83514.6,887,577,0
3219,9,255668.0,1533,1123,2
3220,1,45.56,372,372,0
3221,1,236.14,228,228,0
3222,1,59.15,602,602,0
3223,4,150000.0,1082,577,2
3224,1,47.96,610,610,0
3225,1,70.13,557,557,0
3226,3,371.3,281,577,0
3227,3,372.95,647,577,1
3228,4,82840.47,1155,577,3
3229,3,139,1062,1062,1
3230,10,4520.71,1155,873,12
3231,7,29500.0,975,577,8
3232,2,111.3,488,488,0
3233,2,13688.85,562,562,0
3234,3,75.49,56,577,1
3235,5,77616.0,544,544,1
3236,9,4028.71,836,836,6
3237,4,38160.0,285,1472,3
3238,3,15277.4,1155,577,3
3239,2,2572.32,16,954,0
3240,5,20124.0,544,544,2
3241,4,205.47,512,512,1
3242,4,31082.5,887,577,1
3243,2,378.7,1455,1455,1
3244,3,516,560,560,0
3245,7,3707.72,883,577,4
3246,35,840140.6,1504,1574,33
3247,6,12315.45,671,671,5
3248,1,210.34,110,110,0
3249,3,2430.33,887,577,1
3250,3,669.24,868,577,1
3251,7,9137.0,824,577,7
3252,2,2168.5,1519,577,2
3253,4,2026.0,12,12,3
3254,3,5389.0,198,577,1
3255,3,334.62,1110,577,0
3256,2,25145.5,887,577,1
3257,4,25.68,433,577,3
3258,2,2865.79,1211,577,0
3259,4,111450.0,1207,700,15
3260,13,821160.0,710,710,9
3261,1,14.11,1158,1158,0
3262,3,10000.0,1025,1025,0
3263,4,544.1,104,577,3
3264,1,491.65,575,575,0
3265,6,249000.0,766,577,8
3266,2,6651.0,1124,1124,0
3267,6,76174.8,476,476,0
3268,4,652.46,1073,1073,1
3269,2,75500.0,1472,1472,0
3270,7,669.24,1117,577,2
3271,2,420.27,1461,1461,2
3272,5,16000.0,150,577,5
3273,4,48300.0,203,984,8
3274,3,48148.5,1259,1259,1
3275,7,108500.0,951,1333,344
3276,5,8672.94,544,544,4
3277,4,150000.0,813,1493,6
3278,3,401.71,447,447,3
3279,7,312300.0,1396,577,2
3280,3,50000.0,476,476,4
3281,3,67268.25,547,1039,0
3282,4,160605.0,887,577,1
3283,4,95.3,1544,1544,4
3284,2,36.7,1582,1270,0
3285,4,115750.0,680,680,28
3286,7,13937.56,1123,1123,3
3287,1,141.28,240,240,0
3288,14,371004.8,1140,1140,6
3289,8,77777.56,598,598,6
3290,3,352.9,1057,1057,1
3291,2,1490.52,887,577,0
3292,5,24940.0,355,577,4
3293,4,238700.0,827,827,2
3294,6,33795.2,1347,1347,3
3295,5,1204.22,544,544,2
3296,6,19.26,896,577,7
3297,4,29140.0,827,827,2
3298,1,68.68,1446,1446,0
3299,6,833.8,1025,1025,1
3300,3,41069.0,871,871,0
3301,12,10143.0,1213,1213,2
3302,8,163480.0,1357,1357,4
3303,6,669.24,378,577,1
3304,5,2323.39,605,605,2
3305,5,19.26,1308,577,13
3306,1,111.9,133,133,0
3307,16,1546373.79,373,273,12
3308,1,66.66,1324,1324,0
3309,13,89356.0,1224,1224,8
3310,4,1750.0,86,577,3
3311,10,36245.16,1265,577,7
3312,4,3170.67,1361,577,5
3313,2,177.5,172,577,0
3314,2,891.4,887,577,0
3315,2,229.23,1465,1465,0
3316,6,8322.42,1315,1315,265
3317,2,3063.17,667,577,6
3318,13,137340.0,827,827,6
3319,1,272.55,992,992,3
3320,4,51822.8,1123,1123,1
3321,5,887.7,1025,577,1
3322,3,27999.2,1155,577,0
3323,2,202.32,1524,1524,0
3324,17,49600.33,1571,577,10
3325,3,142.96,726,726,3
3326,1,118.97,316,316,0
3327,9,74090.0,1224,577,5
3328,3,6.42,120,577,1
3329,2,624.78,1062,1062,1
3330,1,11.2,126,126,0
3331,8,205760.0,103,103,8
3332,6,28375.0,120,577,6
3333,4,59000.0,1110,1110,5
3334,21,157330.0,54,1301,161
3335,10,106530.0,543,1442,6
3336,12,47495.0,208,1347,14
3337,3,335.28,1062,1062,0
3338,6,18219.0,102,102,2
3339,5,220000.0,827,827,3
3340,2,7126.2,1155,1155,0
3341,5,25.68,1205,577,10
3342,5,2413.0,793,577,1
3343,7,5900.0,813,779,3
3344,2,2105.76,247,247,0
3345,3,11122.87,1123,1123,1
3346,3,1132.24,228,577,12
3347,8,10909.51,208,1347,67
3348,7,1438.44,1347,1347,4
3349,4,5000.0,779,779,4
3350,2,23730.55,887,577,1
3351,3,219.28,1171,1171,2
3352,5,288.6,614,614,0
3353,2,2470.92,1347,1347,3
3354,2,27.6,1202,1202,1
3355,9,56000.0,1063,1063,20
3356,4,150.95,1444,577,13
3357,5,247.88,524,577,0
3358,5,4703.85,1347,1347,3
3359,4,23771.1,1072,1072,0
3360,2,2150.53,483,483,0
3361,3,188.88,698,698,0
3362,1,67.35,185,185,0
3363,3,5698.05,208,1347,3
3364,4,353.68,1549,577,2
3365,1,143.83,343,343,0
3366,2,39.1,1221,577,6
3367,3,62.22,1585,1585,0
3368,3,6861.0,450,450,2
3369,2,82.2,515,515,1
3370,2,1939.57,577,577,0
3371,16,311840.0,97,97,137
3372,5,16767.52,150,577,1
3373,6,11690.87,544,544,2
3374,2,82.6,824,577,0
3375,5,1570.0,504,504,5
3376,6,110986.26,1123,1123,4
3377,2,1108.5,533,533,0
3378,9,155630.17,208,1347,4
3379,4,166.03,734,734,0
3380,10,1656774.75,1124,1124,14
3381,4,102.44,1549,1549,1
3382,2,983.7,1315,1315,1
3383,3,334.62,1258,577,4
3384,7,275882.09,1155,1155,5
3385,3,1342.19,86,86,1
3386,4,25890.3,1042,577,5
3387,4,3863.66,381,381,2
3388,5,7500.0,273,273,4
3389,2,35.36,23,23,1
3390,1,148.86,532,532,0
3391,3,406.48,964,964,1
3392,4,62.1,1361,577,5
3393,5,111660.0,284,273,7
3394,5,15000.0,235,273,2
3395,3,27764.6,307,1347,6
3396,2,102.35,671,671,0
3397,3,430.16,1515,1515,1
3398,10,1014350.0,284,273,14
3399,3,189336.96,887,577,2
3400,6,27995.0,1212,1212,3
3401,3,5558.92,247,247,0
3402,1,82.14,1287,1287,0
3403,3,669.24,541,577,1
3404,1,55.89,1010,1010,0
3405,1,222.6,205,205,0
3406,4,669.24,919,577,15
3407,4,943.49,869,577,1
3408,2,4873.8,887,577,0
3409,6,1780.64,340,340,24
3410,8,69777.48,504,504,2
3411,1,553.98,1134,1134,0
3412,4,49170.0,985,1339,3
3413,5,52861.0,1062,1062,11
3414,3,334.62,193,577,1
3415,1,112.56,1129,1129,0
3416,7,135565.68,1472,1472,20
3417,4,155.18,728,728,2
3418,7,12720.0,153,153,2
3419,4,534.6,1397,577,1
3420,3,669.24,584,577,0
3421,3,345.25,1073,1073,0
3422,6,52465.0,284,273,7
3423,3,669.24,823,577,2
3424,3,97002.0,887,577,0
3425,1,155.18,1123,1123,0
3426,4,34504.18,1123,1123,3
3427,1,223.19,684,684,0
3428,2,45.45,671,671,0
3429,4,96.88,23,23,0
3430,3,6496.7,887,577,0
3431,2,156.96,348,348,1
3432,4,1208.0,726,726,1
3433,8,7756.8,887,577,0
3434,3,755.76,1082,577,3
3435,3,48000.0,1224,1224,1
3436,19,40000.0,1037,198,19
3437,5,171391.5,470,470,2
3438,3,334.62,168,577,1
3439,4,1794.44,1096,1096,1
3440,3,15363.0,1062,1062,2
3441,3,468.5,802,1347,0
3442,3,178.18,1465,1465,0
3443,1,139.21,1379,1379,0
3444,1,56.78,337,337,0
